timestamp,gx,gy,gz
1463127941517707001,-10.0,-6.0,-4.0
1463127941520119606,-6.0,-2.0,-8.0
1463127941522630074,0.0,6.0,-5.0
1463127941525818251,-3.0,5.0,-4.0
1463127941547942106,-6.0,5.0,-5.0
1463127941550310803,-5.0,4.0,-5.0
1463127941553273460,-6.0,2.0,-3.0
1463127941604347678,-7.0,0.0,-4.0
1463127941606484814,-6.0,2.0,-7.0
1463127941608982314,-3.0,5.0,-7.0
1463127941611464345,-2.0,4.0,-7.0
1463127941613898199,-4.0,0.0,-5.0
1463127941616572262,-4.0,-1.0,-6.0
1463127941621724449,-5.0,2.0,-3.0
1463127941624077783,-6.0,6.0,1.0
1463127941632857366,-5.0,6.0,0.0
1463127941691634449,-5.0,9.0,0.0
1463127941693780699,-3.0,6.0,0.0
1463127941696302835,-5.0,5.0,2.0
1463127941698752991,-5.0,5.0,-2.0
1463127941701329866,-3.0,9.0,-1.0
1463127941703753303,-2.0,5.0,-1.0
1463127941710870595,-4.0,4.0,-5.0
1463127941713705803,-5.0,5.0,-5.0
1463127941723726741,-1.0,2.0,-4.0
1463127941781927314,-3.0,2.0,-5.0
1463127941783987626,-7.0,2.0,-4.0
1463127941787445022,-4.0,1.0,-2.0
1463127941790346480,-5.0,6.0,-2.0
1463127941792682678,-4.0,6.0,-3.0
1463127941798934501,-5.0,6.0,-2.0
1463127941801072366,-6.0,3.0,-1.0
1463127941806363355,-6.0,4.0,-3.0
1463127941812880543,-2.0,7.0,-1.0
1463127941870534553,-4.0,6.0,-2.0
1463127941873242835,-7.0,7.0,-4.0
1463127941875001845,-4.0,8.0,-2.0
1463127941878704137,-7.0,2.0,-5.0
1463127941881371637,-9.0,1.0,-5.0
1463127941886088199,-8.0,1.0,-6.0
1463127941888891897,-8.0,4.0,-4.0
1463127941892589866,-6.0,2.0,-3.0
1463127941902634137,-5.0,2.0,-2.0
1463127941958002887,-4.0,5.0,-4.0
1463127941960224918,-5.0,3.0,-4.0
1463127941962699710,-5.0,9.0,-4.0
1463127941965212574,-2.0,9.0,-4.0
1463127941972649657,-6.0,2.0,-4.0
1463127941975119553,-7.0,2.0,-5.0
1463127941977605907,-6.0,1.0,-4.0
1463127941982615699,-5.0,0.0,-5.0
1463127941991552157,-6.0,1.0,-6.0
1463127942045754449,-5.0,6.0,-7.0
1463127942047985907,-3.0,7.0,-1.0
1463127942050190907,-5.0,8.0,-2.0
1463127942052647782,-7.0,8.0,-3.0
1463127942058905282,-6.0,9.0,-2.0
1463127942062437314,-7.0,2.0,-3.0
1463127942066377314,-12.0,4.0,-3.0
1463127942075599449,-9.0,3.0,-5.0
1463127942083768824,-11.0,-3.0,-6.0
1463127942133116584,-8.0,-4.0,-8.0
1463127942135321689,-6.0,-1.0,-4.0
1463127942139781168,-8.0,6.0,-2.0
1463127942142737834,-8.0,12.0,1.0
1463127942145328407,-7.0,10.0,5.0
1463127942151662418,-7.0,12.0,-3.0
1463127942154115855,-8.0,12.0,-2.0
1463127942162880699,-10.0,-1.0,-2.0
1463127942221992053,-8.0,0.0,-4.0
1463127942224069709,-5.0,2.0,-6.0
1463127942226615230,-4.0,0.0,-5.0
1463127942229000126,-4.0,1.0,-6.0
1463127942236453043,-5.0,4.0,-6.0
1463127942238907105,-3.0,5.0,-6.0
1463127942242444657,-3.0,8.0,-1.0
1463127942248645699,-3.0,11.0,-2.0
1463127942255170387,-1.0,13.0,0.0
1463127942311943668,-2.0,8.0,0.0
1463127942313991272,-3.0,6.0,-1.0
1463127942316408772,-3.0,6.0,-2.0
1463127942321455386,-4.0,5.0,-2.0
1463127942323974866,-5.0,0.0,-6.0
1463127942326494761,-5.0,1.0,-5.0
1463127942328888511,-5.0,3.0,-6.0
1463127942332610074,-5.0,2.0,-3.0
1463127942342897730,-8.0,2.0,-2.0
1463127942399795230,-7.0,1.0,-3.0
1463127942406470022,-5.0,2.0,-1.0
1463127942411850334,-3.0,7.0,-2.0
1463127942417136428,-2.0,5.0,-4.0
1463127942418643928,0.0,4.0,-2.0
1463127942419731324,-1.0,4.0,-5.0
1463127942421381220,-3.0,4.0,-5.0
1463127942427937105,-3.0,6.0,-5.0
1463127942432878199,-3.0,4.0,-3.0
1463127942486798303,-5.0,4.0,-1.0
1463127942489008407,-6.0,1.0,-3.0
1463127942491504814,-7.0,-3.0,-3.0
1463127942497681376,-4.0,-2.0,-5.0
1463127942502008824,-4.0,-3.0,-5.0
1463127942504437886,-3.0,-2.0,-7.0
1463127942506428251,-1.0,3.0,-2.0
1463127942513900751,0.0,11.0,-2.0
1463127942522655803,0.0,11.0,1.0
1463127942575535178,2.0,17.0,1.0
1463127942578246220,0.0,13.0,3.0
1463127942584018407,0.0,8.0,0.0
1463127942592989136,-3.0,6.0,2.0
1463127942594107626,-2.0,7.0,0.0
1463127942594937313,0.0,5.0,-4.0
1463127942595736168,0.0,3.0,-4.0
1463127942603706532,-1.0,4.0,-6.0
1463127942613063772,1.0,3.0,-5.0
1463127942662800074,0.0,-4.0,-3.0
1463127942666280595,2.0,0.0,-3.0
1463127942668725855,2.0,1.0,-4.0
1463127942675136688,6.0,9.0,-3.0
1463127942677592574,7.0,17.0,1.0
1463127942680078251,7.0,16.0,0.0
1463127942682654084,5.0,16.0,3.0
1463127942692631584,2.0,13.0,0.0
1463127942754402938,1.0,8.0,-1.0
1463127942756635803,0.0,5.0,-4.0
1463127942760690178,0.0,6.0,-2.0
1463127942762978928,1.0,8.0,-2.0
1463127942765619657,2.0,10.0,-1.0
1463127942767921949,0.0,7.0,-1.0
1463127942774945022,-1.0,5.0,-3.0
1463127942778777886,0.0,6.0,0.0
1463127942785282678,0.0,4.0,2.0
1463127942846748199,2.0,2.0,3.0
1463127942849029553,3.0,10.0,3.0
1463127942850909657,9.0,14.0,0.0
1463127942865740959,9.0,17.0,-1.0
1463127942867923668,7.0,13.0,-2.0
1463127942874156428,7.0,11.0,-2.0
1463127942876680386,5.0,9.0,-1.0
1463127942881800282,0.0,2.0,-1.0
1463127942929413876,-1.0,4.0,-3.0
1463127942932250178,0.0,6.0,-1.0
1463127942935242782,1.0,9.0,-3.0
1463127942937945386,0.0,7.0,-2.0
1463127942940631376,0.0,5.0,0.0
1463127942942944865,-1.0,1.0,-1.0
1463127942945625178,0.0,2.0,-1.0
1463127942954196480,-2.0,5.0,-1.0
1463127942959394970,0.0,9.0,-1.0
1463127942963769709,0.0,8.0,-2.0
1463127943019086220,0.0,10.0,-1.0
1463127943021515803,-1.0,13.0,-1.0
1463127943023943459,1.0,9.0,0.0
1463127943026448095,0.0,5.0,-2.0
1463127943028947834,-2.0,4.0,-1.0
1463127943031660126,0.0,4.0,-2.0
1463127943033985386,0.0,4.0,-2.0
1463127943043209501,0.0,3.0,-2.0
1463127943055359240,0.0,5.0,-4.0
1463127943106617990,-1.0,7.0,-5.0
1463127943108948355,-4.0,3.0,-5.0
1463127943112288303,-1.0,4.0,-4.0
1463127943117646897,-2.0,4.0,-5.0
1463127943120234970,-3.0,4.0,-4.0
1463127943126950386,-2.0,4.0,-2.0
1463127943128063147,-1.0,9.0,-6.0
1463127943133955230,1.0,11.0,-3.0
1463127943142649657,2.0,12.0,-4.0
1463127943193925907,2.0,9.0,-2.0
1463127943196257938,0.0,4.0,-2.0
1463127943198710959,0.0,4.0,-4.0
1463127943201316636,-1.0,2.0,-3.0
1463127943203823094,0.0,2.0,-5.0
1463127943207128355,2.0,7.0,-6.0
1463127943216199032,1.0,7.0,-2.0
1463127943222381324,0.0,6.0,-1.0
1463127943281465751,0.0,6.0,-2.0
1463127943283816532,0.0,5.0,-2.0
1463127943287008667,0.0,4.0,-3.0
1463127943288786897,0.0,8.0,-5.0
1463127943291470386,1.0,7.0,-2.0
1463127943293871376,2.0,8.0,-3.0
1463127943296379865,0.0,6.0,1.0
1463127943302748615,1.0,5.0,-1.0
1463127943312774709,3.0,7.0,1.0
1463127943370890334,3.0,7.0,0.0
1463127943373932105,3.0,11.0,0.0
1463127943376377469,4.0,14.0,2.0
1463127943378946271,4.0,15.0,2.0
1463127943381497105,6.0,15.0,1.0
1463127943385133407,3.0,12.0,3.0
1463127943390950907,5.0,14.0,1.0
1463127943393897157,0.0,9.0,2.0
1463127943403972678,0.0,8.0,3.0
1463127943457684917,-5.0,6.0,2.0
1463127943460009344,-5.0,-2.0,5.0
1463127943462479240,-9.0,-4.0,7.0
1463127943464947886,-3.0,9.0,5.0
1463127943467444865,-2.0,8.0,7.0
1463127943470007469,2.0,15.0,3.0
1463127943476207678,3.0,19.0,4.0
1463127943482609188,2.0,19.0,0.0
1463127943496204084,1.0,18.0,-1.0
1463127943547636011,-4.0,13.0,-2.0
1463127943550226011,-4.0,5.0,-7.0
1463127943553214657,-8.0,1.0,-6.0
1463127943555651688,-6.0,0.0,-5.0
1463127943559102521,-3.0,0.0,-4.0
1463127943561580282,-3.0,3.0,-6.0
1463127943566512053,0.0,6.0,-4.0
1463127943572696428,-1.0,12.0,-3.0
1463127943582776115,0.0,9.0,-3.0
1463127943636713459,1.0,7.0,-1.0
1463127943639053303,-3.0,7.0,-3.0
1463127943642399136,-4.0,4.0,-2.0
1463127943643896688,-9.0,2.0,-3.0
1463127943646483303,-10.0,0.0,-5.0
1463127943653890073,-12.0,-4.0,-8.0
1463127943656274761,-9.0,-6.0,-9.0
1463127943662529917,-10.0,0.0,-8.0
1463127943672666584,-9.0,-1.0,-7.0
1463127943724698928,-8.0,0.0,-7.0
1463127943727495855,-9.0,-3.0,-3.0
1463127943729989865,-8.0,-4.0,-5.0
1463127943733086844,-10.0,-3.0,-3.0
1463127943738955959,-10.0,2.0,-4.0
1463127943742305490,-7.0,2.0,-3.0
1463127943746485073,-7.0,1.0,-3.0
1463127943755235751,-7.0,2.0,-7.0
1463127943763233928,-8.0,1.0,-7.0
1463127943818947886,-8.0,-2.0,-6.0
1463127943821378146,-10.0,-3.0,-5.0
1463127943827603355,-9.0,1.0,-4.0
1463127943830831896,-8.0,3.0,-1.0
1463127943833694605,-7.0,6.0,-1.0
1463127943838315386,-7.0,4.0,1.0
1463127943839119136,-8.0,6.0,-1.0
1463127943845021323,-6.0,6.0,0.0
1463127943852563146,-9.0,3.0,-1.0
1463127943906622105,-7.0,1.0,-4.0
1463127943908979448,-8.0,0.0,-5.0
1463127943911655855,-8.0,2.0,-3.0
1463127943913974448,-9.0,0.0,-5.0
1463127943916823771,-9.0,1.0,-2.0
1463127943918901063,-8.0,5.0,-4.0
1463127943924087365,-7.0,7.0,-3.0
1463127943932683928,-3.0,4.0,-6.0
1463127943942929813,-6.0,5.0,-5.0
1463127943998318511,-8.0,2.0,-6.0
1463127944000186532,-10.0,-7.0,-7.0
1463127944002739761,-10.0,-7.0,-9.0
1463127944005178094,-10.0,-2.0,-9.0
1463127944007659917,-6.0,1.0,-7.0
1463127944010451428,-4.0,2.0,-7.0
1463127944012841271,-2.0,5.0,-5.0
1463127944022767782,-4.0,7.0,-2.0
1463127944035340907,-3.0,-2.0,-4.0
1463127944086101219,-7.0,-4.0,-2.0
1463127944106653823,-6.0,1.0,-3.0
1463127944108989448,-5.0,5.0,-5.0
1463127944111925073,-5.0,5.0,-4.0
1463127944113941271,-1.0,9.0,-4.0
1463127944116383407,-1.0,9.0,-3.0
1463127944118917521,-3.0,7.0,-5.0
1463127944125306584,-4.0,5.0,-2.0
1463127944175488823,-6.0,4.0,-4.0
1463127944177666532,-9.0,3.0,-5.0
1463127944180202521,-9.0,3.0,-5.0
1463127944182655907,-6.0,4.0,-8.0
1463127944185121688,-5.0,4.0,-5.0
1463127944195012782,-5.0,3.0,-5.0
1463127944198866584,-4.0,3.0,-5.0
1463127944202735698,-8.0,2.0,-4.0
1463127944206055073,-5.0,-1.0,-4.0
1463127944262698198,-6.0,0.0,-7.0
1463127944265037052,-6.0,3.0,-7.0
1463127944267731948,-7.0,1.0,-8.0
1463127944270193823,-6.0,1.0,-9.0
1463127944273282938,-8.0,-2.0,-8.0
1463127944275552417,-10.0,-5.0,-10.0
1463127944281167469,-7.0,-7.0,-7.0
1463127944284308146,-9.0,-1.0,-9.0
1463127944291147417,-6.0,1.0,-8.0
1463127944351495802,0.0,7.0,-5.0
1463127944353831115,-2.0,12.0,-15.0
1463127944356142729,0.0,6.0,2.0
1463127944358610646,2.0,17.0,-10.0
1463127944361247157,2.0,9.0,-8.0
1463127944363674604,-5.0,1.0,-7.0
1463127944371092261,-2.0,11.0,-6.0
1463127944373677052,0.0,13.0,-7.0
1463127944383744448,-1.0,16.0,-5.0
1463127944438847157,0.0,16.0,-2.0
1463127944441214344,1.0,17.0,-2.0
1463127944443433875,-1.0,13.0,-2.0
1463127944449943198,-1.0,12.0,-6.0
1463127944453267261,-2.0,10.0,-2.0
1463127944455089657,-3.0,10.0,-5.0
1463127944458897834,-2.0,8.0,-8.0
1463127944465123094,0.0,11.0,-7.0
1463127944472584188,-2.0,7.0,-6.0
1463127944526432834,-5.0,5.0,-7.0
1463127944528752521,-2.0,4.0,-6.0
1463127944531264969,-2.0,7.0,-7.0
1463127944533779292,0.0,12.0,-5.0
1463127944536553667,1.0,13.0,-6.0
1463127944540958511,0.0,10.0,-5.0
1463127944546303406,0.0,10.0,-5.0
1463127944552698511,-3.0,7.0,-5.0
1463127944562682365,-6.0,6.0,-7.0
1463127944613989709,-9.0,6.0,-5.0
1463127944616339604,-9.0,7.0,-3.0
1463127944618753042,-10.0,7.0,-3.0
1463127944621342104,-11.0,9.0,-1.0
1463127944623860854,-9.0,13.0,-4.0
1463127944630872417,-11.0,13.0,-2.0
1463127944633865073,-10.0,9.0,-5.0
1463127944643530073,-14.0,4.0,-7.0
1463127944699953458,-15.0,-2.0,-8.0
1463127944702694813,-16.0,-4.0,-10.0
1463127944705064604,-15.0,0.0,-11.0
1463127944707505125,-17.0,4.0,-13.0
1463127944710281479,-13.0,5.0,-7.0
1463127944712657052,-8.0,10.0,-12.0
1463127944718592781,-8.0,6.0,-6.0
1463127944725131063,-13.0,0.0,-8.0
1463127944733837677,-11.0,-5.0,-8.0
1463127944788978146,-14.0,-11.0,-4.0
1463127944791342729,-8.0,-5.0,-7.0
1463127944793793615,-10.0,2.0,-8.0
1463127944797112052,-13.0,5.0,-8.0
1463127944802510802,-10.0,4.0,-7.0
1463127944804982208,-13.0,1.0,-7.0
1463127944809971375,-14.0,-1.0,-7.0
1463127944812560958,-13.0,3.0,-4.0
1463127944822530281,-13.0,4.0,-4.0
1463127944879109344,-11.0,7.0,-4.0
1463127944881505125,-12.0,6.0,-2.0
1463127944883899240,-12.0,3.0,-4.0
1463127944886421896,-11.0,0.0,-5.0
1463127944888932521,-13.0,-2.0,-5.0
1463127944896458927,-8.0,5.0,-4.0
1463127944899634083,-8.0,11.0,-2.0
1463127944905247990,-6.0,15.0,-1.0
1463127944912772521,-4.0,14.0,-1.0
1463127944966820021,-6.0,13.0,-4.0
1463127944969083927,-7.0,11.0,-3.0
1463127944971709760,-9.0,8.0,-3.0
1463127944974012625,-9.0,3.0,-8.0
1463127944976451688,-8.0,4.0,-7.0
1463127944981599969,-7.0,-3.0,-10.0
1463127944984068354,-9.0,-3.0,-8.0
1463127944992795750,-8.0,-2.0,-6.0
1463127945002768146,-6.0,4.0,-4.0
1463127945055185906,-3.0,6.0,-3.0
1463127945058633354,-6.0,5.0,-1.0
1463127945061233979,-7.0,5.0,-3.0
1463127945063759396,-8.0,8.0,-2.0
1463127945071384448,-5.0,6.0,-4.0
1463127945074882990,-4.0,10.0,-2.0
1463127945077446844,-4.0,10.0,-1.0
1463127945085079240,-6.0,8.0,-1.0
1463127945092884552,-3.0,8.0,-1.0
1463127945142906062,-8.0,5.0,-3.0
1463127945145177365,-8.0,2.0,-1.0
1463127945147641531,-10.0,0.0,-4.0
1463127945150126167,-9.0,2.0,-4.0
1463127945157601844,-7.0,1.0,-7.0
1463127945160191948,-6.0,5.0,-9.0
1463127945163970229,-10.0,-2.0,-8.0
1463127945172738875,-11.0,-4.0,-9.0
1463127945230396687,-12.0,-2.0,-5.0
1463127945232698719,-10.0,-2.0,-4.0
1463127945235168510,-10.0,1.0,-3.0
1463127945237597937,-10.0,4.0,-2.0
1463127945245109552,-9.0,8.0,-4.0
1463127945247594604,-5.0,10.0,-4.0
1463127945251304656,-7.0,6.0,-5.0
1463127945257392729,-9.0,1.0,-7.0
1463127945265045750,-8.0,0.0,-6.0
1463127945318764240,-10.0,-3.0,-6.0
1463127945320669396,-11.0,-3.0,-7.0
1463127945323417573,-13.0,-1.0,-8.0
1463127945325463458,-12.0,-2.0,-6.0
1463127945332786844,-11.0,-1.0,-8.0
1463127945335155750,-10.0,1.0,-6.0
1463127945337623823,-9.0,2.0,-5.0
1463127945342758250,-6.0,1.0,-2.0
1463127945351481375,-9.0,0.0,-4.0
1463127945406940854,-6.0,5.0,-4.0
1463127945409870542,-7.0,5.0,-2.0
1463127945423817104,-11.0,1.0,-6.0
1463127945426638354,-12.0,-5.0,-4.0
1463127945429002260,-12.0,-7.0,-7.0
1463127945431965958,-10.0,-2.0,-8.0
1463127945437736739,-8.0,-1.0,-6.0
1463127945440190073,-9.0,-2.0,-6.0
1463127945443080125,-9.0,0.0,-6.0
1463127945494113250,-7.0,3.0,-4.0
1463127945496429135,-8.0,1.0,-4.0
1463127945499123458,-9.0,4.0,-6.0
1463127945502527000,-10.0,1.0,-3.0
1463127945505009396,-10.0,-1.0,-4.0
1463127945509821427,-9.0,2.0,-4.0
1463127945512541271,-9.0,4.0,-3.0
1463127945522538042,-8.0,5.0,-3.0
1463127945581979916,-10.0,5.0,-4.0
1463127945584081791,-8.0,4.0,-3.0
1463127945586474760,-9.0,4.0,-3.0
1463127945589109656,-6.0,2.0,-3.0
1463127945595242989,-7.0,2.0,-6.0
1463127945597907469,-5.0,2.0,-3.0
1463127945600391844,-5.0,6.0,-3.0
1463127945602898406,-2.0,3.0,-5.0
1463127945612902937,-3.0,5.0,-2.0
1463127945669945021,-7.0,5.0,-4.0
1463127945673214135,-10.0,0.0,-1.0
1463127945677689812,-10.0,-2.0,-5.0
1463127945680162416,-12.0,-2.0,-7.0
1463127945682696427,-11.0,-3.0,-6.0
1463127945685282156,-11.0,-5.0,-8.0
1463127945687711739,-12.0,-7.0,-7.0
1463127945693902937,-12.0,-5.0,-5.0
1463127945702672677,-12.0,-6.0,-5.0
1463127945756862416,-14.0,-7.0,-5.0
1463127945759066375,-11.0,-4.0,-5.0
1463127945761843719,-7.0,-1.0,-6.0
1463127945769972208,-7.0,-2.0,-5.0
1463127945773016896,-8.0,-5.0,-6.0
1463127945776058875,-7.0,-3.0,-4.0
1463127945779067156,-8.0,-4.0,-5.0
1463127945787860698,-8.0,-4.0,-6.0
1463127945792886271,-8.0,-1.0,-4.0
1463127945845539760,-7.0,2.0,-5.0
1463127945847734500,-7.0,3.0,-6.0
1463127945850193823,-10.0,2.0,-6.0
1463127945856586375,-9.0,1.0,-4.0
1463127945858982104,-8.0,-2.0,-2.0
1463127945863885698,-10.0,0.0,-2.0
1463127945873569135,-5.0,0.0,-3.0
1463127945876361427,-9.0,3.0,-5.0
1463127945883229343,-7.0,-2.0,-7.0
1463127945934311271,-9.0,-3.0,-7.0
1463127945938399812,-12.0,-8.0,-7.0
1463127945939445541,-12.0,-7.0,-9.0
1463127945944037468,-13.0,-10.0,-7.0
1463127945946563354,-17.0,-11.0,-6.0
1463127945953419812,-20.0,-13.0,-6.0
1463127945960184812,-22.0,-17.0,-7.0
1463127945962646739,-25.0,-21.0,-9.0
1463127945972808458,-29.0,-20.0,-9.0
1463127946022525333,-30.0,-22.0,-12.0
1463127946027684395,-32.0,-23.0,-11.0
1463127946030155593,-37.0,-27.0,-14.0
1463127946032635073,-37.0,-27.0,-13.0
1463127946035235281,-34.0,-26.0,-13.0
1463127946037650125,-33.0,-20.0,-11.0
1463127946043885750,-30.0,-18.0,-11.0
1463127946052906479,-26.0,-14.0,-11.0
1463127946110595073,-19.0,-9.0,-7.0
1463127946112963614,-16.0,-5.0,-8.0
1463127946117798145,-12.0,-6.0,-5.0
1463127946126592208,-14.0,-3.0,-8.0
1463127946128544604,-12.0,-2.0,-6.0
1463127946131338458,-8.0,-2.0,-5.0
1463127946132843979,-8.0,-4.0,-5.0
1463127946135814448,-7.0,0.0,-4.0
1463127946142850281,-5.0,1.0,-5.0
1463127946197967937,0.0,-1.0,-4.0
1463127946200252677,-2.0,3.0,-5.0
1463127946206580281,0.0,7.0,-3.0
1463127946208970802,2.0,11.0,-4.0
1463127946211587781,1.0,13.0,-4.0
1463127946213970333,2.0,14.0,-2.0
1463127946216800125,0.0,15.0,-2.0
1463127946225268145,0.0,11.0,1.0
1463127946231298458,-5.0,4.0,0.0
1463127946288197833,-5.0,1.0,-3.0
1463127946290315072,-8.0,-3.0,-4.0
1463127946293141791,-7.0,-2.0,-5.0
1463127946295205229,-9.0,-2.0,-5.0
1463127946297644552,-7.0,-5.0,-6.0
1463127946300118770,-7.0,-4.0,-6.0
1463127946302782572,-7.0,0.0,-7.0
1463127946312678927,-5.0,2.0,-3.0
1463127946322767156,-4.0,6.0,-2.0
1463127946376549760,-4.0,8.0,-1.0
1463127946378833875,-6.0,6.0,0.0
1463127946381190229,-7.0,1.0,0.0
1463127946387499083,-8.0,-1.0,-1.0
1463127946389971635,-6.0,-2.0,-4.0
1463127946397432104,-5.0,3.0,-5.0
1463127946400334812,-2.0,5.0,-3.0
1463127946403371270,-3.0,7.0,-4.0
1463127946464333979,-5.0,8.0,-5.0
1463127946466520385,-6.0,3.0,-7.0
1463127946468932312,-10.0,-1.0,-7.0
1463127946471517937,-11.0,-1.0,-8.0
1463127946473918354,-9.0,-5.0,-7.0
1463127946479027416,-9.0,-6.0,-6.0
1463127946484851218,-7.0,0.0,-6.0
1463127946487652729,-3.0,4.0,-5.0
1463127946492668927,-3.0,4.0,-3.0
1463127946551641999,-5.0,5.0,-2.0
1463127946553858093,-2.0,8.0,0.0
1463127946556408406,-1.0,10.0,-1.0
1463127946558751218,-5.0,5.0,2.0
1463127946562572572,-6.0,1.0,0.0
1463127946565026374,-12.0,-1.0,-2.0
1463127946567489552,-9.0,0.0,-3.0
1463127946573769187,-8.0,0.0,-3.0
1463127946582599499,-5.0,2.0,-3.0
1463127946641294656,-6.0,3.0,-4.0
1463127946646017885,-7.0,0.0,-4.0
1463127946647702781,-5.0,3.0,-3.0
1463127946660595229,-5.0,5.0,-3.0
1463127946663059708,-6.0,2.0,-4.0
1463127946665277989,-4.0,3.0,-4.0
1463127946667700176,-3.0,3.0,-4.0
1463127946670160645,-1.0,2.0,-2.0
1463127946672664031,-4.0,2.0,-5.0
1463127946711661583,-5.0,0.0,-4.0
1463127946713099031,-7.0,0.0,-5.0
1463127946715692416,-6.0,0.0,-6.0
1463127946718493562,-4.0,0.0,-5.0
1463127946724041999,-4.0,3.0,-4.0
1463127946733286843,-6.0,3.0,-3.0
1463127946742605697,-7.0,0.0,-5.0
1463127946805275176,-9.0,0.0,-6.0
1463127946807567937,-10.0,1.0,-4.0
1463127946809993301,-8.0,0.0,-4.0
1463127946812497885,-8.0,1.0,-3.0
1463127946818777781,-6.0,5.0,-4.0
1463127946821366010,-5.0,3.0,-1.0
1463127946826210176,-4.0,5.0,-5.0
1463127946828979656,-1.0,3.0,-3.0
1463127946837215697,-1.0,3.0,-5.0
1463127946888046478,-1.0,2.0,-4.0
1463127946890275385,-2.0,-1.0,-5.0
1463127946892711114,-2.0,2.0,-6.0
1463127946895174708,-5.0,-2.0,-5.0
1463127946897650437,-7.0,-8.0,-6.0
1463127946902715124,-7.0,-7.0,-6.0
1463127946905229551,-6.0,-1.0,-5.0
1463127946913304083,-5.0,4.0,-7.0
1463127946922644760,-5.0,2.0,-6.0
1463127946975370697,-2.0,4.0,-6.0
1463127946977777781,-5.0,5.0,-4.0
1463127946980469291,-1.0,1.0,-4.0
1463127946984087833,-1.0,-1.0,-5.0
1463127946989088353,0.0,-2.0,-4.0
1463127946991562051,-3.0,0.0,-1.0
1463127946993955333,-3.0,0.0,-4.0
1463127947002751062,-2.0,-5.0,-5.0
1463127947012746166,-1.0,-1.0,-4.0
1463127947063061895,0.0,3.0,-3.0
1463127947065256166,4.0,10.0,-1.0
1463127947067685697,2.0,11.0,-3.0
1463127947070151426,1.0,9.0,-1.0
1463127947072771114,0.0,8.0,-3.0
1463127947081329916,0.0,4.0,-1.0
1463127947086329395,0.0,4.0,-4.0
1463127947092667364,0.0,5.0,-4.0
1463127947152900437,2.0,6.0,-6.0
1463127947155125749,5.0,4.0,-6.0
1463127947157563353,3.0,7.0,-2.0
1463127947159997937,7.0,14.0,-3.0
1463127947162488249,6.0,14.0,0.0
1463127947168719395,3.0,15.0,-2.0
1463127947173776374,2.0,15.0,-3.0
1463127947176381739,1.0,9.0,-2.0
1463127947185176166,1.0,5.0,-5.0
1463127947240517103,0.0,7.0,-5.0
1463127947243880385,2.0,9.0,-4.0
1463127947246491895,4.0,9.0,-4.0
1463127947248913510,4.0,10.0,-1.0
1463127947252860905,5.0,14.0,1.0
1463127947255323874,7.0,13.0,1.0
1463127947258960176,5.0,14.0,2.0
1463127947263971010,4.0,13.0,1.0
1463127947273959864,4.0,10.0,0.0
1463127947330236947,3.0,8.0,-1.0
1463127947332623562,4.0,7.0,-4.0
1463127947342346843,2.0,5.0,-2.0
1463127947343240280,4.0,6.0,-2.0
1463127947344995385,6.0,13.0,-1.0
1463127947347523353,5.0,14.0,1.0
1463127947349995593,5.0,15.0,1.0
1463127947352497885,3.0,10.0,-1.0
1463127947371896635,3.0,8.0,0.0
1463127947418045697,0.0,7.0,-1.0
1463127947420324655,3.0,7.0,-3.0
1463127947423099916,0.0,5.0,-3.0
1463127947426383666,-1.0,2.0,-3.0
1463127947428885228,0.0,7.0,-3.0
1463127947434129343,0.0,6.0,-3.0
1463127947436564343,1.0,7.0,-1.0
1463127947443760280,2.0,10.0,-2.0
1463127947451692155,0.0,9.0,0.0
1463127947506814239,1.0,9.0,0.0
1463127947509119760,0.0,6.0,-3.0
1463127947511827468,0.0,5.0,-3.0
1463127947513888770,0.0,4.0,-1.0
1463127947520029760,0.0,1.0,-3.0
1463127947522522728,-5.0,0.0,-4.0
1463127947524968249,-2.0,0.0,-8.0
1463127947533766322,-3.0,-4.0,-7.0
1463127947542848874,-4.0,-5.0,-9.0
1463127947594703562,-3.0,-3.0,-9.0
1463127947597292468,0.0,3.0,-5.0
1463127947602657624,1.0,5.0,-3.0
1463127947605137884,1.0,5.0,-4.0
1463127947607625489,1.0,7.0,-3.0
1463127947610188093,1.0,7.0,-2.0
1463127947612994655,1.0,6.0,-4.0
1463127947622891687,0.0,3.0,-4.0
1463127947681823666,1.0,4.0,-7.0
1463127947683982520,3.0,2.0,-5.0
1463127947686394030,3.0,5.0,-8.0
1463127947689084707,3.0,7.0,-6.0
1463127947696536687,0.0,7.0,-5.0
1463127947699808197,2.0,8.0,-4.0
1463127947702772468,0.0,9.0,-5.0
1463127947706144395,0.0,8.0,-3.0
1463127947713966947,-1.0,2.0,-2.0
1463127947769331947,0.0,1.0,-3.0
1463127947771636634,0.0,2.0,0.0
1463127947773933770,5.0,5.0,-3.0
1463127947776408926,8.0,13.0,1.0
1463127947782801061,7.0,19.0,0.0
1463127947785226530,8.0,17.0,1.0
1463127947787684291,3.0,10.0,1.0
1463127947792717780,-1.0,4.0,1.0
1463127947803493197,-1.0,1.0,-1.0
1463127947864319551,0.0,5.0,-1.0
1463127947866572520,1.0,8.0,-2.0
1463127947868969655,0.0,12.0,-1.0
1463127947871563561,0.0,10.0,-3.0
1463127947873931947,0.0,8.0,-5.0
1463127947876499968,-2.0,3.0,-4.0
1463127947878986322,-3.0,-1.0,-5.0
1463127947887917311,-5.0,-5.0,-4.0
