timestamp,ax,ay,az
1463128107798846886,-2582.0,1113.0,8128.0
1463128107801356313,-2961.0,500.0,7712.0
1463128107804039021,-1688.0,-595.0,5601.0
1463128107806538553,-321.0,-712.0,3764.0
1463128107809775219,341.0,-462.0,1915.0
1463128107816303969,339.0,-424.0,180.0
1463128107821573969,227.0,-587.0,-1340.0
1463128107828856678,-143.0,-956.0,-2850.0
1463128107886700792,-902.0,-1167.0,-2206.0
1463128107888896573,-400.0,-1924.0,-1186.0
1463128107891398032,409.0,-1533.0,-1523.0
1463128107893777250,129.0,-1781.0,-4046.0
1463128107896318761,22.0,-2451.0,-5027.0
1463128107898833552,-308.0,-2432.0,-4245.0
1463128107901547980,-426.0,-1687.0,-3654.0
1463128107909348344,-885.0,-1191.0,-2576.0
1463128107974067146,-1146.0,-610.0,-1273.0
1463128107976834646,-681.0,322.0,834.0
1463128107991855063,-343.0,1119.0,2602.0
1463128107993760688,-359.0,1071.0,5168.0
1463128107996272042,1680.0,329.0,6046.0
1463128107998856677,3782.0,435.0,5889.0
1463128108001465167,5184.0,131.0,5941.0
1463128108003906625,1536.0,800.0,5473.0
1463128108006399125,-449.0,1279.0,6952.0
1463128108012693917,-1807.0,732.0,7694.0
1463128108064120375,-2628.0,-194.0,6051.0
1463128108066405063,-2425.0,-627.0,4288.0
1463128108068880271,-1345.0,-373.0,2927.0
1463128108071331157,-217.0,-207.0,1544.0
1463128108077766782,491.0,-420.0,199.0
1463128108085077407,696.0,-729.0,-1159.0
1463128108087366521,299.0,-1103.0,-2376.0
1463128108092525479,-896.0,-1293.0,-2261.0
1463128108098769490,-645.0,-1973.0,-1870.0
1463128108151878188,212.0,-1611.0,-821.0
1463128108153915740,1262.0,-1539.0,-2397.0
1463128108156493500,1707.0,-1909.0,-3638.0
1463128108158853657,644.0,-2091.0,-3718.0
1463128108161474386,-155.0,-1649.0,-2801.0
1463128108164197146,-657.0,-1054.0,-1955.0
1463128108172171104,-602.0,-857.0,-868.0
1463128108178799802,-269.0,-255.0,972.0
1463128108189100636,168.0,277.0,1893.0
1463128108240863396,-714.0,551.0,5024.0
1463128108242618761,725.0,-332.0,5465.0
1463128108245034386,2607.0,-273.0,5407.0
1463128108247506000,3582.0,-399.0,4226.0
1463128108249988292,1698.0,410.0,4787.0
1463128108257043500,-1189.0,1099.0,5898.0
1463128108261366990,-1600.0,703.0,6997.0
1463128108269009750,-1790.0,-336.0,6206.0
1463128108279062042,-1619.0,-1017.0,4714.0
1463128108329822719,-1228.0,-655.0,3348.0
1463128108332651573,-580.0,-425.0,1888.0
1463128108335451156,-42.0,-575.0,325.0
1463128108338943084,237.0,-979.0,-1316.0
1463128108341592198,-34.0,-1537.0,-2974.0
1463128108347303136,-986.0,-1997.0,-2744.0
1463128108350225584,-365.0,-2692.0,-2219.0
1463128108360116781,254.0,-1898.0,-196.0
1463128108421391000,1572.0,-1582.0,-2004.0
1463128108423674594,1918.0,-1842.0,-3545.0
1463128108426099959,984.0,-2211.0,-4113.0
1463128108432422563,136.0,-2031.0,-3349.0
1463128108435723448,-752.0,-1245.0,-2511.0
1463128108441189281,-1108.0,-876.0,-1754.0
1463128108448468136,-943.0,-370.0,-1061.0
1463128108452096886,-229.0,397.0,534.0
1463128108515862927,-384.0,1092.0,2818.0
1463128108519734334,286.0,1096.0,5822.0
1463128108522593031,2277.0,230.0,6558.0
1463128108527079594,4618.0,-69.0,6251.0
1463128108528215011,5900.0,-332.0,5167.0
1463128108530305427,1798.0,831.0,5682.0
1463128108532749646,-1920.0,1047.0,6843.0
1463128108533814646,-3385.0,654.0,7450.0
1463128108539624021,-3086.0,-98.0,6346.0
1463128108543229802,-1440.0,-501.0,4541.0
1463128108548964438,-226.0,-414.0,2969.0
1463128108600238240,106.0,-215.0,1624.0
1463128108602547354,398.0,-216.0,353.0
1463128108605064906,516.0,-462.0,-1060.0
1463128108607580011,231.0,-733.0,-2544.0
1463128108610436625,-494.0,-952.0,-2252.0
1463128108613211417,-615.0,-2026.0,-2037.0
1463128108622531833,-280.0,-1718.0,-1153.0
1463128108628791833,521.0,-1785.0,-3644.0
1463128108691735375,1007.0,-2343.0,-5063.0
1463128108693893865,385.0,-2357.0,-4443.0
1463128108698694542,-219.0,-1566.0,-3536.0
1463128108701361365,-713.0,-1076.0,-2775.0
1463128108703826469,-985.0,-894.0,-1744.0
1463128108706331677,-947.0,-101.0,-1100.0
1463128108713779021,-595.0,710.0,401.0
1463128108717434073,-865.0,1437.0,3050.0
1463128108720121729,140.0,1163.0,5502.0
1463128108729519073,2206.0,300.0,6163.0
1463128108764815479,4423.0,436.0,6094.0
1463128108766394385,5271.0,122.0,5343.0
1463128108768778240,1629.0,1059.0,6136.0
1463128108772346000,-934.0,1310.0,7257.0
1463128108782496260,-1845.0,737.0,7733.0
1463128108788758344,-1697.0,-260.0,6601.0
1463128108799048240,-736.0,-752.0,4928.0
1463128108834160635,110.0,-474.0,3315.0
1463128108836399646,480.0,-250.0,1900.0
1463128108838873656,601.0,-345.0,364.0
1463128108841431052,462.0,-649.0,-1129.0
1463128108851415740,-140.0,-1067.0,-2763.0
1463128108858756365,-1203.0,-1458.0,-2264.0
1463128108869098344,-634.0,-2351.0,-1162.0
1463128108923147302,598.0,-1597.0,-176.0
1463128108925244542,1322.0,-1386.0,-2873.0
1463128108929097042,1304.0,-1880.0,-4544.0
1463128108934484073,261.0,-2319.0,-4256.0
1463128108936511885,-534.0,-1608.0,-3303.0
1463128108940930792,-945.0,-1070.0,-2510.0
1463128108944576313,-1023.0,-811.0,-1488.0
1463128108949973292,-737.0,-182.0,-448.0
1463128108958832979,-92.0,528.0,495.0
1463128109011762198,-583.0,1219.0,3847.0
1463128109013885062,407.0,800.0,5552.0
1463128109016323396,2493.0,6.0,6125.0
1463128109019178656,5015.0,136.0,5658.0
1463128109023177875,5169.0,292.0,4875.0
1463128109028481312,1089.0,1295.0,5900.0
1463128109031299333,-1396.0,1076.0,7144.0
1463128109099140844,-2194.0,592.0,7388.0
1463128109101472510,-1938.0,-205.0,6090.0
1463128109103758917,-835.0,-589.0,4477.0
1463128109106217719,87.0,-393.0,3044.0
1463128109108688708,426.0,-221.0,1738.0
1463128109114989750,587.0,-323.0,249.0
1463128109117643448,444.0,-601.0,-1308.0
1463128109127072354,-366.0,-931.0,-2722.0
1463128109128576104,-1398.0,-1369.0,-2642.0
1463128109133580010,-1070.0,-2292.0,-1860.0
1463128109186205479,-9.0,-1615.0,-181.0
1463128109189279385,1267.0,-1252.0,-2593.0
1463128109193781573,1591.0,-1649.0,-4339.0
1463128109196259177,281.0,-2148.0,-4192.0
1463128109203992354,-661.0,-1520.0,-3195.0
1463128109206061833,-1177.0,-936.0,-2535.0
1463128109220388344,-1051.0,-722.0,-1634.0
1463128109222397510,-452.0,-268.0,-668.0
1463128109224872667,169.0,674.0,715.0
1463128109273988135,60.0,1105.0,3852.0
1463128109276168812,1126.0,527.0,5559.0
1463128109278677927,3422.0,-95.0,6283.0
1463128109282056052,5624.0,183.0,5709.0
1463128109291165219,5232.0,86.0,4799.0
1463128109293596521,615.0,1268.0,5895.0
1463128109297220219,-1728.0,1261.0,7318.0
1463128109299868760,-2293.0,615.0,7621.0
1463128109308576104,-1684.0,-243.0,6233.0
1463128109361443864,-545.0,-505.0,4463.0
1463128109363675531,101.0,-161.0,2948.0
1463128109366115844,306.0,16.0,1716.0
1463128109368622406,377.0,-42.0,386.0
1463128109371174489,177.0,-200.0,-943.0
1463128109378503604,-404.0,-529.0,-2406.0
1463128109381984646,-1460.0,-836.0,-2448.0
1463128109388924489,-1440.0,-2144.0,-2258.0
1463128109399359489,-407.0,-1738.0,-632.0
1463128109450345323,412.0,-1501.0,-3126.0
1463128109452621260,610.0,-2093.0,-5374.0
1463128109455048656,-198.0,-2433.0,-4801.0
1463128109457500531,-1010.0,-1486.0,-3635.0
1463128109463842562,-1384.0,-907.0,-2947.0
1463128109467281416,-1213.0,-663.0,-1889.0
1463128109472710219,-684.0,-2.0,-461.0
1463128109481671469,343.0,943.0,972.0
1463128109488951521,39.0,1587.0,4462.0
1463128109543435114,1225.0,712.0,6234.0
1463128109552545635,4165.0,-102.0,6577.0
1463128109555002979,6072.0,229.0,5231.0
1463128109557501052,4333.0,369.0,4905.0
1463128109559992406,-284.0,1451.0,6323.0
1463128109562549698,-2083.0,1036.0,7679.0
1463128109570892458,-2273.0,395.0,7434.0
1463128109573753083,-1474.0,-489.0,5792.0
1463128109578774281,-335.0,-632.0,4051.0
1463128109611432250,152.0,-285.0,2640.0
1463128109613704854,277.0,-127.0,1264.0
1463128109616332927,324.0,-318.0,-424.0
1463128109622377458,-57.0,-680.0,-2189.0
1463128109628531937,-1103.0,-978.0,-2393.0
1463128109638627250,-1391.0,-2007.0,-1932.0
1463128109648740166,-431.0,-1758.0,-199.0
1463128109701772354,937.0,-1515.0,-2349.0
1463128109704915531,1142.0,-1923.0,-4604.0
1463128109707342718,330.0,-2467.0,-4683.0
1463128109712340166,-515.0,-1920.0,-3601.0
1463128109714812771,-1305.0,-1091.0,-2896.0
1463128109718485427,-1418.0,-898.0,-2103.0
1463128109723924125,-1107.0,-233.0,-1109.0
1463128109730244281,-451.0,539.0,172.0
1463128109789146677,-497.0,1367.0,2938.0
1463128109797550323,736.0,1112.0,5258.0
1463128109800072927,3061.0,125.0,6455.0
1463128109802559489,5562.0,234.0,6453.0
1463128109805005948,6774.0,270.0,5148.0
1463128109807496416,2858.0,1168.0,5532.0
1463128109813797354,-524.0,1098.0,6916.0
1463128109817672823,-1754.0,592.0,7495.0
1463128109822574646,-2171.0,-117.0,6345.0
1463128109883991573,-1364.0,-500.0,4632.0
1463128109886294854,-443.0,-264.0,3124.0
1463128109888838760,97.0,-138.0,1622.0
1463128109891515739,300.0,-383.0,-125.0
1463128109897375323,118.0,-872.0,-1968.0
1463128109900001000,-798.0,-1261.0,-2959.0
1463128109905009177,-1616.0,-1920.0,-2146.0
1463128109907553187,-651.0,-1986.0,-26.0
1463128109910046208,1269.0,-1480.0,-1909.0
1463128109919041937,2182.0,-1867.0,-4620.0
1463128109950080166,1423.0,-2251.0,-5054.0
1463128109952381468,-154.0,-1646.0,-3402.0
1463128109954887302,-1166.0,-1049.0,-2816.0
1463128109959924802,-1107.0,-960.0,-2055.0
1463128109969823812,-809.0,-550.0,-809.0
1463128109978596416,-127.0,579.0,638.0
1463128109987776052,-436.0,1414.0,4030.0
1463128110024178812,426.0,951.0,6292.0
1463128110026469593,2465.0,-28.0,6695.0
1463128110028812198,4690.0,209.0,5575.0
1463128110034841573,4373.0,255.0,4626.0
1463128110039928291,765.0,1932.0,5972.0
1463128110048790427,-1326.0,1907.0,7667.0
1463128110058864229,-1640.0,700.0,7489.0
1463128110092879802,-996.0,-575.0,6063.0
1463128110095110635,-29.0,-832.0,4435.0
1463128110097583447,408.0,-385.0,2888.0
1463128110100071104,185.0,63.0,1638.0
1463128110111051364,281.0,68.0,411.0
1463128110118713187,270.0,-149.0,-1155.0
1463128110129959125,-356.0,-477.0,-2571.0
1463128110185411208,-1507.0,-788.0,-2660.0
1463128110187615947,-1958.0,-2162.0,-2162.0
1463128110190043031,-710.0,-1705.0,-1260.0
1463128110192599437,769.0,-1674.0,-3812.0
1463128110200308291,1596.0,-2155.0,-5301.0
1463128110202801989,607.0,-2096.0,-4376.0
1463128110205185427,-1403.0,-1241.0,-3237.0
1463128110210243656,-1911.0,-1041.0,-2461.0
1463128110218985687,-1335.0,-762.0,-1584.0
1463128110270027510,-603.0,1.0,-295.0
1463128110273029697,278.0,891.0,965.0
1463128110277519854,-213.0,1456.0,4302.0
1463128110280013552,1309.0,824.0,6235.0
1463128110286249489,4713.0,38.0,6177.0
1463128110289696989,7081.0,26.0,5622.0
1463128110292906520,3548.0,355.0,6273.0
1463128110302656885,-890.0,909.0,7474.0
1463128110357620583,-2269.0,1158.0,7931.0
1463128110359895895,-2678.0,283.0,6441.0
1463128110362402614,-1786.0,-919.0,4577.0
1463128110364894854,-677.0,-522.0,3692.0
1463128110373244958,31.0,-477.0,2159.0
1463128110376065947,462.0,-652.0,564.0
1463128110379513499,545.0,-761.0,-844.0
1463128110385142614,214.0,-1060.0,-2217.0
1463128110391726781,-660.0,-1090.0,-1671.0
1463128110447899645,-213.0,-2014.0,-1062.0
1463128110450135427,422.0,-1751.0,-1953.0
1463128110452558968,-1031.0,-1726.0,-4317.0
1463128110455169906,-1095.0,-2209.0,-4774.0
1463128110462734177,-92.0,-2118.0,-4221.0
1463128110465220322,-256.0,-1492.0,-3507.0
1463128110468475270,-795.0,-1160.0,-2475.0
1463128110473837145,-1008.0,-531.0,-1460.0
1463128110482392614,-248.0,431.0,194.0
1463128110536550895,-139.0,1209.0,2122.0
1463128110538405999,856.0,1182.0,4828.0
1463128110552616416,3077.0,468.0,6021.0
1463128110555104854,5185.0,497.0,5969.0
1463128110557636156,5616.0,614.0,5300.0
1463128110560435791,1746.0,818.0,5625.0
1463128110567549124,-1089.0,1123.0,6831.0
1463128110571070895,-2207.0,656.0,7657.0
1463128110573830062,-1923.0,-184.0,6928.0
1463128110626708239,-528.0,-497.0,5038.0
1463128110628622979,558.0,-270.0,3207.0
1463128110637327406,822.0,-183.0,1793.0
1463128110639824801,647.0,-247.0,406.0
1463128110642359385,350.0,-370.0,-573.0
1463128110644877093,-103.0,-697.0,-1839.0
1463128110647615114,-931.0,-616.0,-731.0
1463128110651762666,-658.0,-1170.0,-561.0
1463128110658773968,1093.0,-1199.0,-2450.0
1463128110721785114,1249.0,-1965.0,-5346.0
1463128110723978135,-268.0,-2787.0,-5908.0
1463128110726407197,-1940.0,-2061.0,-4256.0
1463128110729186364,-1609.0,-922.0,-2983.0
1463128110731360895,-907.0,-688.0,-2003.0
1463128110737413291,-347.0,-426.0,-687.0
1463128110744873551,114.0,321.0,554.0
1463128110748310687,-45.0,716.0,3047.0
1463128110751313447,745.0,238.0,5308.0
1463128110759109541,1997.0,-722.0,5666.0
1463128110803875531,3810.0,-332.0,4499.0
1463128110806301364,4357.0,983.0,4159.0
1463128110813678499,117.0,1739.0,5921.0
1463128110816096937,-2277.0,692.0,8020.0
1463128110819707249,-2859.0,331.0,8204.0
1463128110822406728,-2023.0,-400.0,6463.0
1463128110829908135,-705.0,-490.0,4718.0
1463128110839088864,-58.0,-311.0,3109.0
1463128110897852458,306.0,-265.0,1487.0
1463128110900076833,540.0,-407.0,-145.0
1463128110902495322,485.0,-821.0,-1885.0
1463128110905036728,-246.0,-1259.0,-2714.0
1463128110907693916,-899.0,-1922.0,-2175.0
1463128110911485010,-870.0,-2034.0,-575.0
1463128110914653343,1316.0,-1574.0,-1442.0
1463128110919028343,2509.0,-1672.0,-4003.0
1463128110931653135,1380.0,-2391.0,-5519.0
1463128110991440166,-1139.0,-2058.0,-3729.0
1463128110993624176,-1992.0,-1048.0,-2706.0
1463128110999614437,-1263.0,-887.0,-2085.0
1463128111002291833,-578.0,-530.0,-768.0
1463128111004880791,187.0,274.0,1022.0
1463128111007391885,-67.0,786.0,3305.0
1463128111009802458,513.0,477.0,5339.0
1463128111014748447,1977.0,-142.0,5653.0
1463128111021086364,5238.0,70.0,5242.0
1463128111029001208,6632.0,304.0,4647.0
1463128111059166260,941.0,547.0,5590.0
1463128111062535999,-2462.0,506.0,7114.0
1463128111064980010,-3284.0,420.0,7379.0
1463128111069950322,-2392.0,-85.0,6061.0
1463128111078573551,-946.0,-381.0,4428.0
1463128111165433864,-92.0,-333.0,2999.0
1463128111167578655,172.0,-188.0,1682.0
1463128111169970582,393.0,-362.0,104.0
1463128111172477822,265.0,-659.0,-1448.0
1463128111178715322,-439.0,-1009.0,-2724.0
1463128111181453707,-1447.0,-1289.0,-1268.0
1463128111183852249,-597.0,-1619.0,-299.0
1463128111186252145,1280.0,-1486.0,-2585.0
1463128111188731051,2026.0,-2326.0,-5403.0
1463128111239775530,541.0,-2681.0,-4994.0
1463128111246032405,-1639.0,-1702.0,-3428.0
1463128111253264489,-2048.0,-1008.0,-2985.0
1463128111256028343,-1214.0,-967.0,-2474.0
1463128111258546676,-747.0,-252.0,-1620.0
1463128111261226364,-401.0,796.0,-172.0
1463128111262028239,-355.0,1820.0,2514.0
1463128111268556312,1452.0,1601.0,5169.0
1463128111271995947,3488.0,578.0,6263.0
1463128111279441832,6126.0,682.0,6468.0
1463128111306828864,7376.0,770.0,5707.0
1463128111308914957,2502.0,1321.0,6103.0
1463128111311770374,-1222.0,1084.0,7946.0
1463128111313803343,-2427.0,599.0,8267.0
1463128111320842978,-2502.0,88.0,6899.0
1463128111329214645,-1303.0,-122.0,4945.0
1463128111338861885,-124.0,106.0,3207.0
1463128111393840218,660.0,81.0,1716.0
1463128111396148447,977.0,-94.0,326.0
1463128111398598291,874.0,-347.0,-1214.0
1463128111401088812,193.0,-617.0,-2698.0
1463128111407377718,-933.0,-877.0,-2043.0
1463128111409877614,-1323.0,-1607.0,-660.0
1463128111412666051,786.0,-1494.0,-1231.0
1463128111422364853,1976.0,-1802.0,-3985.0
1463128111429101259,1336.0,-2478.0,-5135.0
1463128111490873239,-540.0,-2053.0,-3713.0
1463128111494013655,-1733.0,-1213.0,-3226.0
1463128111496525634,-1294.0,-1421.0,-2678.0
1463128111500307457,-918.0,-999.0,-1666.0
1463128111502741884,-439.0,102.0,172.0
1463128111505208968,-247.0,956.0,2287.0
1463128111512735218,444.0,848.0,4927.0
1463128111515943603,1758.0,-166.0,6159.0
1463128111521485009,3675.0,-248.0,5678.0
1463128111576704801,5952.0,265.0,3943.0
1463128111578988291,2992.0,1247.0,4320.0
1463128111581556312,-1101.0,1655.0,6075.0
1463128111584203968,-2095.0,1267.0,7272.0
1463128111587505843,-2227.0,495.0,6540.0
1463128111590005426,-1788.0,-392.0,5155.0
1463128111598603499,-1142.0,-302.0,3854.0
1463128111601355166,-547.0,89.0,2550.0
1463128111608754020,-50.0,61.0,859.0
1463128111673033239,142.0,-292.0,-748.0
1463128111675212145,-70.0,-893.0,-2411.0
1463128111677548291,-1026.0,-1194.0,-1655.0
1463128111680100374,-1616.0,-1829.0,-312.0
1463128111687883291,-26.0,-1729.0,-1282.0
1463128111690117978,1270.0,-2031.0,-4629.0
1463128111693476468,1552.0,-2793.0,-5759.0
1463128111700600791,521.0,-2383.0,-3933.0
1463128111704466051,-1213.0,-1177.0,-3247.0
1463128111710585582,-1590.0,-1075.0,-2725.0
1463128111720762978,-1417.0,-575.0,-1664.0
1463128111729679020,-768.0,484.0,185.0
1463128111739053134,-389.0,1413.0,2134.0
1463128111748731207,757.0,1430.0,4860.0
1463128111800077249,2307.0,693.0,6633.0
1463128111802415634,4449.0,704.0,6943.0
1463128111818661468,5757.0,612.0,5634.0
1463128111821090426,2356.0,1270.0,5774.0
1463128111826636936,-713.0,1526.0,7129.0
1463128111831457666,-1270.0,726.0,7530.0
1463128111833974384,-1331.0,111.0,6461.0
1463128111895220791,-860.0,-279.0,4924.0
1463128111897743759,-169.0,-281.0,3590.0
1463128111900164645,399.0,-248.0,2341.0
1463128111903031572,716.0,-276.0,903.0
1463128111905016884,715.0,-486.0,-591.0
1463128111907502926,280.0,-960.0,-2398.0
1463128111909998811,-831.0,-1227.0,-2274.0
1463128111915874488,-1719.0,-1888.0,-1099.0
1463128111917728499,9.0,-1639.0,-760.0
1463128111920489957,1892.0,-1678.0,-3267.0
1463128111933060738,2507.0,-2359.0,-5267.0
1463128111983849384,597.0,-2124.0,-4063.0
1463128111986446155,-1465.0,-1028.0,-2689.0
1463128111988948655,-1843.0,-774.0,-2178.0
1463128111991710999,-1212.0,-688.0,-1120.0
1463128111993639332,42.0,103.0,956.0
1463128112002264957,84.0,958.0,3000.0
1463128112004853447,390.0,775.0,5290.0
1463128112008894280,1660.0,-170.0,6541.0
1463128112018573707,4100.0,-152.0,5921.0
1463128112073852509,5774.0,159.0,4315.0
1463128112076227770,1993.0,1479.0,5744.0
1463128112078432613,-919.0,1543.0,7024.0
1463128112084877718,-1196.0,1195.0,7115.0
1463128112087329697,-1187.0,493.0,5912.0
1463128112091062093,-776.0,-715.0,4426.0
1463128112094286415,-140.0,-720.0,3253.0
1463128112098978551,413.0,-423.0,2180.0
1463128112109109436,413.0,-181.0,994.0
1463128112162039593,333.0,-333.0,-518.0
1463128112163945895,-202.0,-614.0,-1940.0
1463128112166418395,-1002.0,-857.0,-1897.0
1463128112168879332,-2177.0,-1401.0,-835.0
1463128112171494488,-451.0,-1718.0,-1135.0
1463128112177306311,1031.0,-1908.0,-3889.0
1463128112180027718,1687.0,-2576.0,-5473.0
1463128112188749436,840.0,-2343.0,-4123.0
1463128112198874801,-740.0,-1371.0,-3336.0
1463128112250353499,-1513.0,-1206.0,-2533.0
1463128112252740061,-1211.0,-1083.0,-1600.0
1463128112255053134,-424.0,-453.0,-531.0
1463128112257465374,78.0,275.0,562.0
1463128112264966051,-225.0,550.0,2668.0
1463128112268316624,835.0,110.0,4462.0
1463128112271389020,2386.0,66.0,5203.0
1463128112281306624,4593.0,826.0,5024.0
1463128112337403290,3973.0,1232.0,5870.0
1463128112340058655,155.0,861.0,7323.0
1463128112342491728,-1419.0,489.0,8001.0
1463128112345072353,-1826.0,307.0,7262.0
1463128112352510374,-1494.0,-196.0,5637.0
1463128112354992770,-853.0,-331.0,4050.0
1463128112357635686,-188.0,-323.0,2642.0
1463128112360164384,408.0,-466.0,1086.0
1463128112368950113,494.0,-769.0,-309.0
1463128112426778134,181.0,-1194.0,-1739.0
1463128112428856207,-809.0,-1702.0,-2690.0
1463128112431419384,-1714.0,-2239.0,-2574.0
1463128112435751624,-1323.0,-2810.0,-1154.0
1463128112442504645,214.0,-1740.0,128.0
1463128112445040113,2113.0,-1109.0,-2165.0
1463128112447481884,3186.0,-1553.0,-3732.0
1463128112449937509,2024.0,-2043.0,-3396.0
1463128112458774697,-473.0,-1551.0,-2601.0
1463128112515080530,-1648.0,-1272.0,-2022.0
1463128112517354592,-1029.0,-1364.0,-1288.0
1463128112519898759,-241.0,-974.0,-326.0
1463128112527357249,263.0,-282.0,962.0
1463128112529805009,4.0,235.0,3291.0
1463128112532348811,556.0,-97.0,4979.0
1463128112535614853,1845.0,-355.0,5112.0
1463128112543620061,4148.0,527.0,4406.0
1463128112550171415,4346.0,999.0,4131.0
1463128112604116363,-426.0,1397.0,6005.0
1463128112606319853,-2030.0,820.0,7428.0
1463128112608753447,-1837.0,751.0,7442.0
1463128112614964124,-1090.0,-213.0,5874.0
1463128112617677822,-463.0,-721.0,4190.0
1463128112620204280,96.0,-514.0,2776.0
1463128112622648707,273.0,-504.0,1240.0
1463128112631650061,339.0,-743.0,-353.0
1463128112638921363,122.0,-1303.0,-2235.0
1463128112694033967,-1129.0,-1473.0,-2169.0
1463128112702542717,-1962.0,-2093.0,-866.0
1463128112704969384,-333.0,-1736.0,-338.0
1463128112707473967,1500.0,-1374.0,-3302.0
1463128112709981311,2418.0,-1924.0,-4909.0
1463128112712457821,1479.0,-1804.0,-3730.0
1463128112718801415,-505.0,-1020.0,-2763.0
1463128112721313811,-1441.0,-1043.0,-2583.0
1463128112729001207,-921.0,-1131.0,-1871.0
1463128112784103707,-401.0,-427.0,-522.0
1463128112788807821,38.0,469.0,1062.0
1463128112791302353,-159.0,958.0,3921.0
1463128112794718499,787.0,510.0,5619.0
1463128112797487457,2246.0,151.0,6089.0
1463128112803596103,4135.0,442.0,5412.0
1463128112808733238,3316.0,90.0,5076.0
1463128112811538342,648.0,897.0,6617.0
1463128112866607509,96.0,1236.0,8089.0
1463128112868805478,-463.0,1689.0,7104.0
1463128112871329749,-1350.0,1239.0,5101.0
1463128112877475842,-805.0,495.0,3287.0
1463128112879976207,282.0,-258.0,2166.0
1463128112882834801,1034.0,-548.0,1125.0
1463128112885196207,1100.0,-747.0,-125.0
1463128112892138030,642.0,-917.0,-1530.0
1463128112898895009,-358.0,-1423.0,-3248.0
1463128112953995530,-1762.0,-2119.0,-4294.0
1463128112956367040,-2599.0,-3018.0,-4129.0
1463128112958792926,-1851.0,-3922.0,-1783.0
1463128112966284905,-396.0,-2432.0,1262.0
1463128112968702926,2058.0,-1265.0,-667.0
1463128112971232509,2554.0,-982.0,-2418.0
1463128112973688186,2485.0,-828.0,-1137.0
1463128112981421259,1920.0,-897.0,-616.0
1463128112988746728,-513.0,-872.0,-330.0
1463128113041374280,-657.0,-983.0,267.0
1463128113044378394,298.0,-618.0,1448.0
1463128113059876988,642.0,92.0,3903.0
1463128113062424540,1455.0,-50.0,5540.0
1463128113069811155,1915.0,-404.0,5367.0
1463128113073484384,3668.0,37.0,4014.0
1463128113076167665,3676.0,936.0,3376.0
1463128113128575061,-375.0,1270.0,5394.0
1463128113136179123,-1971.0,431.0,7069.0
1463128113138675217,-1792.0,804.0,6855.0
1463128113142481363,-1537.0,167.0,5157.0
1463128113144998446,-662.0,-521.0,3690.0
1463128113147488915,51.0,-580.0,2490.0
1463128113149949175,416.0,-393.0,1340.0
1463128113158498811,513.0,-442.0,-7.0
1463128113161028655,344.0,-884.0,-1899.0
1463128113163523655,-845.0,-1419.0,-3518.0
1463128113168669280,-2380.0,-2216.0,-4049.0
1463128113219268759,-1899.0,-3591.0,-3879.0
1463128113222675582,-1646.0,-3293.0,-1039.0
1463128113224977925,-694.0,-1925.0,-130.0
1463128113230000478,2743.0,390.0,-561.0
1463128113232538915,4468.0,1013.0,-1248.0
1463128113235088811,1690.0,-492.0,-1914.0
1463128113245008498,-992.0,-1210.0,-1561.0
1463128113249953498,-1524.0,-796.0,-482.0
1463128113312459019,-904.0,-451.0,841.0
1463128113315024540,211.0,-140.0,3089.0
1463128113317608290,966.0,-92.0,4084.0
1463128113320037873,114.0,-245.0,6020.0
1463128113322505582,112.0,-1115.0,5722.0
1463128113326208342,2322.0,-1719.0,4429.0
1463128113332463863,4237.0,-1361.0,2981.0
1463128113335883134,4172.0,-412.0,2194.0
1463128113341507925,22.0,1156.0,3925.0
1463128113348961259,-2149.0,665.0,5210.0
1463128113393780373,-2166.0,86.0,5691.0
1463128113396098082,-1663.0,75.0,5088.0
1463128113403481363,-772.0,-624.0,4155.0
1463128113406404280,-8.0,-883.0,3190.0
1463128113408915061,432.0,-531.0,2173.0
1463128113413584019,573.0,-277.0,1142.0
1463128113419992196,563.0,-392.0,-404.0
1463128113428614384,-5.0,-925.0,-2402.0
1463128113481405894,-1138.0,-1411.0,-3586.0
1463128113483653134,-2705.0,-2384.0,-4600.0
1463128113488564748,-2103.0,-3687.0,-3010.0
1463128113491066311,-1074.0,-2858.0,346.0
1463128113493634852,1449.0,-1451.0,-424.0
1463128113497183811,3270.0,-611.0,-2346.0
1463128113502104123,2512.0,-777.0,-2745.0
1463128113508524800,467.0,-1353.0,-1965.0
1463128113568910790,-1865.0,-784.0,-810.0
1463128113571248759,-1506.0,-670.0,874.0
1463128113577365738,285.0,-203.0,2895.0
1463128113579813290,1154.0,239.0,6309.0
1463128113582332300,1394.0,-552.0,6744.0
1463128113584847925,1659.0,-1460.0,4707.0
1463128113595020634,3074.0,-1469.0,3211.0
1463128113598169123,3291.0,-295.0,2150.0
1463128113601199748,1679.0,1104.0,3793.0
1463128113656328967,-328.0,752.0,5214.0
1463128113663555113,-1180.0,322.0,5427.0
1463128113666287561,-1193.0,-364.0,4970.0
1463128113668715009,-761.0,-1281.0,3887.0
1463128113671259748,-281.0,-1238.0,2581.0
1463128113673704279,-339.0,-820.0,790.0
1463128113676327092,-867.0,-926.0,-1092.0
1463128113682575738,-1500.0,-1607.0,-3176.0
1463128113688718446,-2750.0,-2175.0,-3901.0
1463128113746596154,-1321.0,-3802.0,-4021.0
1463128113748800946,-175.0,-2827.0,1001.0
1463128113751294071,1773.0,-1269.0,1622.0
